Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Australia,AUS,Coal,GCP,CO2,58.9281,56.4804,57.5707,58.7895,61.8022,63.8118,66.9173,68.5415,70.8561,72.267,74.6743,72.7484,73.9998,79.0302,79.1958,84.3304,84.5984,90.4913,93.3106,94.7667,101.8248,104.8194,107.5846,105.1493,109.1011,119.2559,118.7748,126.1424,130.3595,141.1408,141.8771,146.0828,150.0487,150.0959,151.3762,155.7346,160.3881,167.6831,177.6142,183.231,185.7968,190.0822,191.1467,195.386,202.2254,200.7154,204.4005,203.5587,204.6876,206.0665,200.5523,192.1406,189.1544,176.3631,168.1464,174.2048,179.5616,176.9325,169.4014,164.9522,156.6813,151.8938,146.0695,142.6665
Australia,AUS,Gas,GCP,CO2,,0,0.003664,0.007328,0.0073278,0.007328,0.007328,0.007328,0.010992,0.48731,2.7553,4.1,5.8442,6.4853,7.7091,8.3686,9.2589,11.0508,13.8023,15.2862,17.6712,20.3608,22.5299,22.7901,24.0505,30.1474,28.0919,28.9717,29.6857,30.3452,34.4548,32.7862,33.9705,35.67,37.032,39.8466,39.7809,41.0899,43.5063,45.5643,46.6095,49.3262,50.5891,49.9119,52.8298,54.4583,55.7775,61.0063,61.7442,63.0866,64.2465,66.4599,67.6997,69.6419,70.5908,71.3704,73.8039,75.2294,78.3459,80.3048,83.2213,80.0655,80.4124,74.6357
Australia,AUS,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,0.43968,0.2748,0.35174,0.31877,0.25648,0.34808,0.53494,7.2727,7.0014,7.3039,7.137,6.8804,7.061,6.7613,6.6876,6.9022,7.1654,7.9531,8.1726,8.0075,7.1583,6.8582,6.9148,7.0464,7.505,7.4837,7.9693,8.1937,7.8826,8.2945,8.8546,9.2806,10.8354,12.4473,14.8687,16.9385,20.212,17.2842,15.4142,17.1398,17.1398
Australia,AUS,Oil,GCP,CO2,27.1351,29.1153,31.8841,35.658,39.9436,47.9068,46.9945,51.8419,55.9603,61.5296,68.2037,71.9536,71.3178,82.037,76.7095,77.9296,73.4522,77.8982,81.48,79.6883,82.2225,85.6753,85.0634,76.889,81.4068,71.9097,73.9468,76.3515,77.2078,81.4361,88.7771,88.1771,87.8488,90.318,91.8541,96.0678,98.6642,98.3811,99.1415,100.8095,102.6501,103.174,105.4522,109.6656,113.7477,116.5036,117.3644,119.3203,122.931,122.3734,124.5513,129.8022,133.6813,137.3113,137.5363,137.9519,137.699,139.8378,144.0337,143.3622,135.4045,134.6791,133.8069,141.5965
Australia,AUS,Total fossil fuels and cement,GCP,CO2,87.4443,87.0095,90.9086,95.9958,103.5448,113.6049,115.7362,122.2806,128.7681,136.4135,147.861,151.1161,153.5982,170.1438,166.1827,173.1015,169.8031,181.9147,191.0516,192.3219,204.3702,213.8099,218.0009,207.6454,217.5162,224.5559,224.0403,234.5998,240.737,256.8366,278.1605,279.5343,284.529,288.8737,293.7012,305.0558,311.9408,320.333,334.1358,343.9595,350.008,357.7837,362.5365,369.6297,383.159,386.176,392.36,399.475,404.8405,407.094,405.131,403.8581,406.1967,399.0675,392.7289,401.4966,410.3881,413.8177,415.5912,415.7698,399.1839,389.0195,384.3621,382.972
Austria,AUT,Cement,GCP,CO2,1.3992,1.5228,1.512,1.6354,1.8646,1.9989,2.2244,2.246,2.2498,2.2534,2.377,2.6928,3.0861,3.0183,3.078,2.6722,2.7677,2.6275,2.721,2.5727,2.4801,2.3825,2.24,2.1713,2.1484,1.9821,1.9672,1.9303,2.0149,1.9898,2.0334,2.005,2.105,2.0319,2.1023,1.6313,1.6342,1.7609,1.5987,1.6074,1.7116,1.7199,1.7357,1.7545,1.79,1.7975,1.9541,2.1308,2.133,1.7986,1.6221,1.6657,1.6725,1.6564,1.639,1.7015,1.7285,1.7104,1.8267,1.7705,1.8211,1.8888,1.8316,1.8316
Austria,AUT,Coal,GCP,CO2,18.0489,17.6605,18.0875,19.5987,18.9373,17.9646,16.845,15.7515,15.3865,15.3278,17.801,15.047,15.6343,15.8541,16.6052,14.5644,14.2685,12.5419,12.8358,14.4362,14.1897,14.6413,14.1284,14.3959,16.8533,16.6565,14.7256,14.7989,14.2859,13.8453,18.1387,18.6998,14.3853,13.2745,13.4585,15.4251,15.0687,16.1565,13.7066,13.8756,15.7508,16.5621,16.7359,17.9413,17.766,17.8623,17.8665,17.4556,17.0281,12.83,15.497,15.8175,14.6854,14.9586,13.8006,14.3707,13.3335,14.0226,12.2941,13.0044,11.3707,12.4183,11.6662,10.8917
Austria,AUT,Gas,GCP,CO2,2.9202,3.0888,3.2393,3.3782,3.5214,3.4222,3.6717,3.5174,3.7449,4.672,5.6723,6.5581,7.0825,7.6211,8.2733,8.1084,9.2632,9.4165,9.8018,9.7609,9.2839,8.8192,8.5444,8.6837,9.7199,10.4021,9.2479,9.6327,9.2296,10.0497,11.8363,12.5016,12.518,13.0227,13.6576,14.9008,15.7967,15.301,15.7174,16.102,15.2641,16.1559,16.0694,17.2671,17.6622,18.7011,17.4982,16.4958,17.4359,17.0355,18.7775,17.7296,16.9449,16.3314,14.9461,15.9657,16.7364,17.9747,17.018,17.7901,16.959,17.9226,15.9671,13.8317
Austria,AUT,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10216,0.11116,0.12021,0.1122,0.12771,0.12722,0.071216,0.1207,0.14202,0.17072,0.16472,0.18293,0.16724,0.18402,0.16509,0.16009,0.18044,0.1847,0.16229,0.20493,0.1836,0.1796,0.1836,0.19094,0.16871,0.16171,0.13125,0.13825,0.12725,0.11825,0.10925,0.084243,0.08024,0.08024
Austria,AUT,Oil,GCP,CO2,8.4162,9.552,11.0262,12.3367,14.5731,14.7549,16.4676,18.4006,20.9159,22.3852,24.7814,27.7712,30.2683,33.5219,29.3376,28.8687,31.9045,31.4078,31.8678,34.5515,26.0712,29.9898,28.6525,26.4174,25.4924,25.3256,27.7878,31.0121,27.4067,27.8115,28.8995,31.4074,30.1515,31.2657,30.7158,30.8535,33.7778,32.8527,34.6601,32.8131,32.1611,34.409,36.0563,39.081,39.0999,39.3936,38.1337,36.6242,35.4805,34.4148,34.7954,33.2822,32.6392,33.4571,32.4203,32.9967,34.1077,34.5438,34.0818,34.0841,30.7748,32.1652,30.7338,30.7327
Austria,AUT,Total fossil fuels and cement,GCP,CO2,30.7845,31.824,33.865,36.9491,38.8964,38.1406,39.2086,39.9156,42.2971,44.6384,50.6317,52.0691,56.0712,60.0155,57.2942,54.2137,58.2038,55.9937,57.2265,61.3213,52.0249,55.8329,53.5653,51.6682,54.214,54.3663,53.7285,57.3739,52.9372,53.6963,62.1839,65.7824,60.2829,60.7089,61.0834,64.0608,67.4052,67.3018,66.9367,65.6678,66.1771,70.1656,71.9694,77.3961,77.6936,79.0918,76.8117,74.1123,73.4899,67.3066,72.0083,69.9015,67.2744,67.7668,64.1658,66.3575,67.2173,69.5985,66.5617,67.946,62.1757,65.7575,61.4891,58.578
Azerbaijan,AZE,Cement,GCP,CO2,0.18082,0.20229,0.2283,0.24332,0.25929,0.28944,0.32026,0.33978,0.35129,0.36094,0.38333,0.40349,0.41914,0.43967,0.46194,0.48922,0.49145,0.49597,0.48899,0.46751,0.46882,0.47389,0.45812,0.47179,0.47616,0.47534,0.48732,0.4915,0.49488,0.49407,0.47797,0.46689,0.37901,0.29411,0.23659,0.10252,0.1203,0.17511,0.11504,0.10421,0.12104,0.30372,0.47169,0.53851,0.72414,0.7425,0.78308,0.81723,0.76999,0.6208,0.6174,0.46509,0.65806,0.72176,0.92452,0.84342,0.72616,0.92892,1.083,1.0965,1.0176,1.0814,1.0814,1.0814
Azerbaijan,AZE,Coal,GCP,CO2,0.51572,0.4635,0.4216,0.41551,0.40854,0.40879,0.41226,0.39874,0.379,0.37445,0.40796,0.40428,0.40894,0.40325,0.39339,0.39881,0.40507,0.406,0.39307,0.38834,0.41246,0.35519,0.35786,0.35006,0.34362,0.40219,0.4042,0.4012,0.41405,0.41254,0.34252,0.25107,0.065952,0.010992,0.003664,0.014656,0.014658,0.014656,0.0036636,,,,,,,,,0.021981,0.014656,0.014656,0.021984,0.018322,0.014656,0.010992,0.007328,0.010993,0.003664,0.003664,0.003664,0.0036633,0.0036643,0,0,0
Azerbaijan,AZE,Gas,GCP,CO2,4.3626,5.1684,5.8765,6.8327,7.9244,8.8701,9.589,10.0701,10.479,10.921,10.3394,11.3579,11.7245,12.0937,12.4761,13.3964,14.57,15.411,15.7396,16.526,17.386,17.7079,18.6284,19.7038,21.0633,23.7577,24.7397,26.8496,26.8532,27.7655,27.8407,26.6357,22.5996,17.2831,16.6712,13.3076,11.7372,11.0616,10.5987,11.6882,11.4207,16.5759,16.622,17.0543,18.622,18.5325,20.4652,17.5778,20.7382,18.789,17.9683,19.0256,19.8332,19.9358,21.1999,21.9349,21.5077,20.8921,21.2842,24.1194,24.3349,25.2193,26.791,29.7529
Azerbaijan,AZE,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0.2064,0.19372,0.22481,0.24014,0.26248,0.2883,0.30702,0.32126,0.1719,0.17381,0.16407,0.1623,0.15735,0.15317,0.16781,0.14684,0.13468,0.29619,0.28882,0.19106,0.17774,1.9053,,0.00095015,,,0.040682,0.11912,0.25177,0.25899,0.25802,0.19016,0.19748,0.17598,0.28087,0.2969,0.16388,0.90634,0.43752,0.24674,0.4368,0.62687,0.8211,0.58347,0.36194,0.35099,0.28443,0.37031,0.41874,0.25404,0.25283,0.37131,0.65461
Azerbaijan,AZE,Oil,GCP,CO2,14.052,13.8944,14.2025,14.7597,15.0902,15.5625,16.2245,16.9666,17.3642,18.1142,20.1722,20.8669,22.2415,23.3225,24.3217,25.2999,25.6296,26.1769,27.3351,27.0948,27.9578,26.8436,26.8003,26.3938,25.4679,26.4135,27.5607,22.6821,23.5097,22.5987,22.4661,22.5155,31.2246,30.8179,25.0324,19.8845,19.3702,18.5508,20.9483,16.7775,17.9646,11.2778,11.2865,12.6973,12.7309,14.6377,12.9767,11.4559,10.6073,9.2406,8.6947,10.264,11.6405,12.0656,11.6332,11.5317,12.1388,12.5895,11.8274,12.1073,10.6229,11.7395,12.1478,12.4481
Azerbaijan,AZE,Total fossil fuels and cement,GCP,CO2,19.1111,19.7285,20.7288,22.2512,23.6825,25.1309,26.546,27.7752,28.5735,29.7706,31.3029,33.2389,34.9878,36.4839,37.8933,39.8467,41.3844,42.7969,44.278,44.6485,46.3989,45.5447,46.407,47.0768,47.5042,51.2165,53.3387,50.5591,51.568,51.5597,51.3183,50.0469,56.1744,48.4061,41.9449,33.3093,31.2423,29.8429,31.7849,28.8216,29.7653,28.4155,28.5703,30.4876,32.253,34.1936,34.5218,30.0368,33.0365,29.1026,27.5491,30.2098,32.7733,33.5552,34.3484,34.683,34.7273,34.6986,34.5685,37.7456,36.2332,38.293,40.3915,43.937
Bahrain,BHR,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25167,0.43023,0.46003,0.46947,0.45276,0.45404,0.36672,0.48547,0.5204,0.40864,0.23401,0.21305,0.21305,0.21305,0.21305
Bahrain,BHR,Coal,GCP,CO2,,,,,,,,,,,0,0.03664,0,0.03664,0,0,0,0,0,0.080572,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Gas,GCP,CO2,0,0,0,0.095264,0.095483,0.095264,0.11358,0.11358,0.51662,0.59357,0.67146,0.97829,2.1691,3.0741,3.7897,3.9901,4.1806,4.5397,4.9844,5.391,5.5949,5.6462,6.2105,6.5586,6.8077,8.2403,9.3762,8.9849,9.5989,10.0027,10.4534,9.9368,9.9402,12.5089,12.2524,13.0438,13.4542,14.4942,15.2752,15.8285,16.1436,16.2865,16.8507,17.2318,16.957,19.1151,20.3022,20.8665,22.9696,24.1751,24.5311,24.285,24.3916,26.1793,28.352,28.2384,27.1722,27.9893,28.4038,33.2764,33.1299,32.47,32.1118,33.0009
Bahrain,BHR,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10011,0.15813,0.082122,0.076895,0.19017,0.24746,0.14266,0.32082,0.44397,0.25518,0.17656,0.179
Bahrain,BHR,Oil,GCP,CO2,0.57525,1.7697,1.5902,1.0992,1.502,1.1322,0.53494,0.89035,0.58624,0.67784,1.919,2.0225,1.5096,2.4072,1.6111,1.7587,2.3889,2.9239,2.776,2.6552,2.2863,2.8726,3.62,1.6635,2.3926,1.9456,1.6268,2.4358,2.4776,1.6488,1.0406,1.3923,0.46183,4.2392,2.0995,1.7001,2.4879,2.7266,3.0008,2.4256,3.0558,3.3929,3.261,3.7446,4.2466,5.3714,3.7336,5.7598,6.5549,3.6713,4.1142,3.7226,2.1578,4.3675,2.0115,3.7776,3.7116,4.078,3.6782,3.7483,3.609,3.2576,3.1506,3.1338
Bahrain,BHR,Total fossil fuels and cement,GCP,CO2,0.57525,1.7697,1.5902,1.1945,1.5975,1.2274,0.64853,1.0039,1.1029,1.2714,2.5904,3.0375,3.6787,5.518,5.4007,5.7488,6.5696,7.4636,7.7604,8.1268,7.8813,8.5188,9.8305,8.222,9.2003,10.1859,11.003,11.4207,12.0765,11.6515,11.494,11.3291,10.4021,16.7481,14.3519,14.7439,15.9421,17.2208,18.276,18.254,19.1994,19.6793,20.1117,20.9764,21.2036,24.4865,24.0358,26.6263,29.5245,28.0981,29.0754,28.4676,27.119,31.1577,30.8997,32.4597,31.5595,32.8352,32.6334,37.5795,37.3959,36.1958,35.652,36.5268
Bangladesh,BGD,Cement,GCP,CO2,0.0048021,0.0051325,0.0057802,0.0061409,0.0063539,0.0069862,0.0074748,0.0082645,0.0098101,0.011133,0.010884,0.011288,0.010465,0.013662,0.040143,0.075203,0.067176,0.1312,0.14034,0.13103,0.13357,0.13311,0.12136,0.11283,0.096696,0.083806,0.098703,0.10058,0.097513,0.096699,0.099731,0.078655,0.075376,0.073201,0.071755,0.068978,0.15368,0.22946,0.26858,0.43092,0.7044,0.93515,0.88463,0.83504,0.78545,0.75058,0.7,0.682,0.699,0.699,0.68,0.695,0.675,0.74272,0.75246,1.0623,1.1163,1.2057,1.3943,1.4961,1.3898,1.5138,1.5138,1.5138
Bangladesh,BGD,Coal,GCP,CO2,0.72592,0.71453,0.76322,0.81516,0.80001,0.75323,0.64356,0.63323,0.68232,0.64959,0.61514,0.5516,0.35541,0.46166,0.41069,0.47266,0.4473,0.50197,0.42136,0.35907,0.44679,0.46533,0.56768,0.30411,0.11725,0.1868,0.28213,0.44334,0.38106,0.10259,1.0696,0.34075,0.32243,0.12088,0.098928,1.2201,0.67784,1.2274,0.3518,0.17587,1.2531,1.33,1.3299,1.3668,1.4509,1.6047,1.81,2.2092,2.4694,3.0155,3.0739,2.8359,3.4222,3.7483,3.5066,8.6071,6.0749,7.1521,8.1787,8.68,10.5487,12.9189,16.9148,23.9053
Bangladesh,BGD,Gas,GCP,CO2,0.13149,0.15945,0.1972,0.24444,0.30881,0.36383,0.40651,0.47494,0.52946,0.67314,0.55987,0.59605,0.71448,1.1432,1.3824,0.96363,1.4116,1.5792,1.6744,1.9163,2.2157,2.4402,3.1643,3.5211,4.4664,5.0838,5.7342,5.9284,6.9982,7.4159,7.5752,9.0574,9.607,10.3887,11.472,13.0292,13.4982,13.2637,14.3248,15.616,16.88,18.9026,19.886,21.3927,23.0905,24.7224,28.2568,29.577,32.2225,35.4419,39.3965,38.1972,40.0145,43.9424,44.9742,48.4951,52.9008,52.6847,52.6556,59.4154,59.8478,61.1393,57.3026,56.1813
Bangladesh,BGD,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016479,0.01732,0.03036,0.057355,0.026279,0.01218,0.018953,0.026632,0.027893,0.048747,0.038756,0.030789
Bangladesh,BGD,Oil,GCP,CO2,1.3497,1.4113,1.5506,1.8275,1.8594,1.9973,2.1188,2.2547,2.6441,2.4155,2.6173,2.4469,2.4256,2.9312,2.8198,3.3452,3.6297,3.5724,3.7483,4.2063,4.8012,4.8475,4.6989,4.2502,4.3968,4.8347,5.2908,5.3275,6.0016,5.7671,5.3371,5.2762,5.3861,5.4911,5.91,6.7381,7.1778,8.4235,8.2709,8.8705,7.7017,9.8965,9.9064,9.9012,10.6549,10.6393,10.959,10.2071,9.9507,10.032,10.8851,13.8646,15.5757,16.3121,18.2879,18.7275,21.6432,25.4758,24.3638,25.19,23.6401,32.0004,38.0929,31.7956
Bangladesh,BGD,Total fossil fuels and cement,GCP,CO2,2.2119,2.2904,2.5168,2.8932,2.9746,3.1213,3.1763,3.3711,3.8657,3.7493,3.8032,3.6058,3.5059,4.5497,4.6531,4.8567,5.5558,5.7848,5.9844,6.6126,7.5972,7.8861,8.5523,8.1883,9.0772,10.1892,11.4058,11.7997,13.4784,13.3824,14.0816,14.753,15.3909,16.0739,17.5527,21.0564,21.5075,23.1441,23.2161,25.0933,26.5393,31.0642,32.0069,33.4957,35.9818,37.7169,41.7258,42.6753,45.3415,49.1884,54.0355,55.5927,59.7039,64.7628,67.5515,76.9494,81.7616,86.5305,86.6113,94.8081,95.4543,107.6211,113.8629,113.4269
Barbados,BRB,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07318,0.10925,0.098335,0.1016,0.091075,0.10566,0.099122,0.099135,0.086755,0.03074,0.038678,0.037195,0.053072,0.08582,0.1285,0.12554,0.133,0.124,0.148,0.153,0.152,0.154,0.152,0.15,0.143,0.113,0.101,0.098354,0.077624,0.070568,0.070568,0.070568,0.070568,0.10585,0.10585,0.10585,0.079389,0.10585,0.10585,0.10585
Barbados,BRB,Coal,GCP,CO2,0.003664,0.0035961,0.0036131,0,0,0,0.003664,0.0036246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,Gas,GCP,CO2,0.003664,0.0071923,0.0072262,0.007328,0.0071814,0.007328,0.007328,0.0072492,0.0072674,0.0072725,0.0072659,0.0072729,0.003664,0.007328,0.003664,0.003664,0.0073789,0.0073738,0.01832,0.022119,0.025648,0.014656,0.018216,0.021867,0.03682,0.047632,0.051296,0.043798,0.051296,0.05496,0.051296,0.043968,0.03664,0.036785,0.03664,0.032976,0.029312,0.03664,0.032876,0.043968,0.03664,0.029312,0.029312,0.029232,0.029312,0.029312,0.03664,0.03664,0.032976,0.032904,0.029312,0.032901,0.03664,0.043863,0.040304,0.03664,0.03664,0.03664,0.047632,0.043968,0.029312,0.025648,0.024694,0.029831
Barbados,BRB,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003654,0.003664,0.003664,0.003664,0,0.003664,0.0036561,0.003664,0.0036557,0.003664,0.0036552,0.029312,0.03664,0.032976,0.025648,0.01832,0.01832,0.010992,0.010992,0.010992,0.010992
Barbados,BRB,Oil,GCP,CO2,0.16488,0.1834,0.2493,0.1832,0.17235,0.19786,0.25648,0.32621,0.43241,0.47271,0.42142,0.47638,0.4983,0.47266,0.48731,0.56426,0.5239,0.58253,0.61189,0.57878,0.64853,0.67051,0.62665,0.6633,0.63699,0.68883,0.76578,0.79566,0.80242,0.82806,0.8757,1.0406,1.0406,0.86446,0.85738,0.94898,0.95997,1.0296,1.063,1.1248,1.1358,1.1505,1.1395,1.1729,1.1981,1.2421,1.2751,1.2861,1.5535,1.5502,1.429,1.4915,1.4326,1.4146,1.2421,1.2238,1.2677,1.2201,1.3044,1.2604,1.1175,1.0332,1.0018,1.0451
Barbados,BRB,Total fossil fuels and cement,GCP,CO2,0.17221,0.19419,0.26014,0.19053,0.17954,0.20518,0.26747,0.33709,0.43968,0.47998,0.42869,0.48365,0.50197,0.47998,0.49098,0.56792,0.53128,0.5899,0.63021,0.6009,0.67418,0.68517,0.64486,0.68517,0.747,0.84571,0.91541,0.94105,0.94479,0.98869,1.0261,1.1837,1.164,0.93198,0.93269,1.0191,1.0424,1.152,1.2244,1.2944,1.3055,1.3038,1.3168,1.3588,1.3831,1.4291,1.4674,1.4727,1.7332,1.6997,1.5629,1.6264,1.5506,1.5327,1.3823,1.3676,1.4079,1.3883,1.4762,1.4286,1.2372,1.1757,1.1433,1.1917
Belarus,BLR,Cement,GCP,CO2,0.51922,0.58088,0.65555,0.69868,0.74453,0.83111,0.9196,0.97565,1.0087,1.0364,1.1007,1.1439,1.1729,1.214,1.2581,1.3138,1.301,1.2936,1.2562,1.1825,1.167,1.1603,1.1029,1.1161,1.1065,1.0843,1.0906,1.0786,1.0642,1.0404,0.98487,0.94679,0.90818,0.85404,0.62974,0.56261,0.63707,0.82539,0.91385,0.88525,0.86191,0.82217,0.98157,1.1638,1.3006,1.4663,1.5717,1.617,1.8081,1.8737,1.9702,1.9661,2.1891,2.3702,2.6532,2.2694,2.2061,2.2272,2.1633,2.2761,2.3024,2.2389,2.2389,2.2389
Belarus,BLR,Coal,GCP,CO2,8.3161,7.8637,7.4496,7.5874,7.7322,7.9328,8.1121,7.9326,7.6402,7.5929,7.9549,8.0341,8.1058,8.0078,7.8391,8.0266,8.2971,8.4052,8.1417,8.1724,8.7054,7.6823,7.8499,7.8426,7.9286,9.4396,10.3781,10.0156,11.0739,10.8314,10.1918,9.8718,8.734,7.6627,6.3115,5.8894,5.8433,5.0304,4.7769,4.112,4.1981,3.7347,3.2273,3.1417,2.9699,2.9629,2.892,2.7929,2.6277,2.6771,2.9006,2.9751,5.0043,4.8379,4.6343,4.0941,3.6916,3.8823,3.963,4.0999,3.7806,3.8628,4.2459,4.394
Belarus,BLR,Gas,GCP,CO2,1.9528,2.4341,2.8824,3.4635,4.1634,4.7782,5.2377,5.5613,5.864,6.1474,5.5967,6.2657,6.4513,6.6668,6.9014,7.4846,8.2846,8.8565,9.0501,9.6542,10.1863,10.632,11.3434,12.2539,13.4913,15.4788,14.7847,18.3379,21.5048,22.2876,26.589,25.3843,33.0902,30.0498,26.7654,24.3404,26.2299,30.2129,29.595,30.6927,31.3372,31.6483,31.9991,33.5999,36.3539,36.9765,37.4193,37.8678,38.6347,31.82,39.5526,37.378,36.8165,36.8997,36.5937,33.9566,33.8849,34.7686,36.8127,36.6843,34.0901,36.1713,35.5944,32.3585
Belarus,BLR,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0.46791,0.43803,0.50927,0.54589,0.60264,0.67365,0.72507,0.7591,0.41268,0.41848,0.40482,0.40614,0.40215,0.40318,0.44929,0.39315,0.36058,0.79302,0.7733,0.0071827,0.0068668,0.0069149,0.0067357,0.0065413,0.0062923,0.0061675,0.0062466,0.0062502,0.0063334,0.0063999,0.0064189,0.0064437,0.006488,0.0065764,0.0066014,0.0066203,0.0065561,0.0065488,0.0061589,0.0064878,0.0062948,0.0062605,0.0062318,0.0061883,0.0060999,0.006063,0.0061062,0.0062843,0.0063335,0.0062326,0.0063821,0.0063821,0.0063821
Belarus,BLR,Oil,GCP,CO2,29.4387,30.6255,32.6034,35.0153,37.105,39.2347,41.4762,43.8522,45.4764,47.7201,51.1022,53.8745,57.2759,60.1713,62.9663,66.1542,68.2041,70.4051,73.5589,74.0784,76.661,75.4298,76.3771,76.8213,76.3446,80.5406,94.7727,81.9704,80.36,74.1775,66.9444,64.549,47.7165,39.4511,32.5825,28.6073,27.5111,23.729,23.0205,20.8235,17.2091,16.4393,16.1294,15.5447,15.8734,15.957,17.9402,16.0071,17.9112,22.4856,16.3263,17.4205,17.0885,18.7044,18.3837,17.178,17.3132,17.3445,18.1781,18.0368,17.9033,17.7079,16.3479,16.5421
Belarus,BLR,Total fossil fuels and cement,GCP,CO2,40.2269,41.5042,43.5909,46.7649,49.7452,52.7768,55.7456,58.3218,59.9893,62.4967,65.7545,69.7861,73.4439,76.5692,79.5108,83.582,86.7604,89.6855,92.7661,93.5002,97.1381,95.3092,97.0793,98.4361,99.2742,106.9926,121.4192,111.763,114.7958,109.1102,108.3451,104.0717,93.483,80.5618,67.8794,60.9056,61.7348,61.5884,60.0734,57.9655,54.906,54.003,53.8441,55.088,58.2535,59.3103,61.7436,60.2181,62.8364,60.5777,62.4451,61.3076,62.5453,64.1256,63.6489,58.7989,58.1345,59.3819,62.1569,62.0963,59.0556,60.9382,59.3844,56.4908
Belgium,BEL,Cement,GCP,CO2,2.1698,2.3514,2.3658,2.3259,2.8893,2.9183,2.8637,2.8747,2.8384,3.1,3.3254,3.397,3.442,3.3898,3.5628,3.2523,3.5151,3.6018,3.4803,3.5077,3.3716,2.9877,2.7962,2.5047,2.4735,2.3761,2.4457,2.3931,2.6833,2.7676,2.8238,2.8805,3.0886,3.0823,3.1787,3.2553,3.0088,3.1619,3.1748,3.1132,3.2703,2.9574,2.9932,2.9335,2.837,2.934,3.112,3.0874,3.0325,2.7952,2.5825,2.7616,2.6426,2.5414,2.643,2.3481,2.4358,2.2914,2.5344,2.8193,2.6343,2.6598,2.456,2.456
Belgium,BEL,Coal,GCP,CO2,67.9076,66.9889,68.5399,71.2806,65.0213,61.8373,58.1896,56.8726,58.4664,55.8853,48.9987,40.4066,42.1299,45.2382,48.4577,38.4793,41.264,38.8299,43.6492,47.1044,47.157,46.2104,45.6329,36.6327,42.0078,40.7107,36.0598,36.4544,33.125,40.0672,41.3935,40.1221,38.1185,36.5618,38.0128,36.9554,34.2034,31.9157,33.2138,28.9313,31.6716,28.2898,28.6366,27.7661,28.2519,26.1959,25.3374,23.1582,23.259,15.1624,17.5262,16.689,15.0781,15.3316,14.7939,14.4362,13.5328,13.296,13.3569,13.1892,10.5063,11.6469,11.9413,10.1588
Belgium,BEL,Gas,GCP,CO2,0.062291,0.069616,0.076941,0.069614,0.07328,0.095264,0.20151,0.92699,2.3926,4.9536,7.8373,10.8161,13.5975,16.3813,19.1522,18.6534,19.9138,19.6714,19.5035,21.3135,20.3907,18.8073,15.5249,16.2938,16.8141,16.7701,13.483,15.0962,14.9009,16.5582,19.8264,21.5957,22.1773,23.189,23.6773,26.2846,29.1921,27.7211,30.8505,32.9567,33.1874,32.9148,33.2349,34.9725,34.963,35.6235,35.371,35.6208,35.6708,36.4681,40.3392,34.5735,34.9127,35.2741,30.9977,33.8146,34.3681,35.022,36.0907,36.19,36.09,36.3749,31.0869,29.3349
Belgium,BEL,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084904,0.083542,0.083737,0.083942,0.084182,0.084417,0.092727,0.093464,0.10021,0.11013,0.16542,0.14775,0.15304,0.11144,0.10244,0.10442,0.13072,0.11494,0.11668,0.11729,0.10319,0.093232,0.092581,0.093725,0.075679,0.088261,0.078277,0.09894,0.12125,0.1161,0.10145,0.098545,0.11107,0.11107
